Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024
2015,6,1.284887947,103.826444567,166022.0,CENTRAL REGION,BUKIT MERAH,TIONG BAHRU STATION,22,JLN MEMBINA,4 ROOM,MODEL A,1,3,90,2003,87,Tiong Bahru MRT Station,157.10244818,2774.070233159,TANJONG PAGAR,PAP,670000,787809
2015,6,1.285086563,103.825782815,163021.0,CENTRAL REGION,BUKIT MERAH,TIONG BAHRU STATION,21,JLN MEMBINA,4 ROOM,MODEL A,22,24,90,2003,87,Tiong Bahru MRT Station,182.562237005,2849.208477926,TANJONG PAGAR,PAP,758000,891282
2015,6,1.283466373,103.826183413,162025.0,CENTRAL REGION,BUKIT MERAH,TIONG BAHRU STATION,25A,JLN MEMBINA,5 ROOM,IMPROVED,19,21,110,2008,92,Tiong Bahru MRT Station,315.028537564,2795.744812298,TANJONG PAGAR,PAP,860000,1011217
2015,6,1.381371647,103.774298961,670248.0,WEST REGION,BUKIT PANJANG,BANGKIT,248,BANGKIT RD,4 ROOM,MODEL A,1,3,104,1988,72,Bukit Panjang MRT Station,1466.926715475,13847.505210562,BUKIT PANJANG,PAP,330000,388025
2015,6,1.380300455,103.774174995,670251.0,WEST REGION,BUKIT PANJANG,BANGKIT,251,BANGKIT RD,4 ROOM,MODEL A,4,6,103,1988,72,Bukit Panjang MRT Station,1433.254735487,13763.259104911,BUKIT PANJANG,PAP,325000,382146
2015,6,1.380655025,103.773698672,670250.0,WEST REGION,BUKIT PANJANG,BANGKIT,250,BANGKIT RD,4 ROOM,MODEL A,7,9,103,1988,72,Bukit Panjang MRT Station,1386.56042616,13826.976275459,BUKIT PANJANG,PAP,355000,417421
2015,6,1.381371647,103.774298961,670248.0,WEST REGION,BUKIT PANJANG,BANGKIT,248,BANGKIT RD,5 ROOM,IMPROVED,10,12,122,1988,72,Bukit Panjang MRT Station,1466.926715475,13847.505210562,BUKIT PANJANG,PAP,430000,505609
2015,6,1.377156192,103.774822992,670274.0,WEST REGION,BUKIT PANJANG,BANGKIT,274,BANGKIT RD,4 ROOM,MODEL A,7,9,104,1987,71,Cashew MRT Station,1412.176136171,13447.461409279,BUKIT PANJANG,PAP,365000,429180
2015,6,1.378508736,103.773212348,670257.0,WEST REGION,BUKIT PANJANG,BANGKIT,257,BANGKIT RD,4 ROOM,MODEL A,7,9,104,1989,73,Bukit Panjang MRT Station,1313.962997408,13676.770308108,BUKIT PANJANG,PAP,350000,411542
2015,6,1.377573211,103.775352835,670273.0,WEST REGION,BUKIT PANJANG,BANGKIT,273,BANGKIT RD,5 ROOM,IMPROVED,1,3,122,1988,72,Cashew MRT Station,1486.936756565,13446.049406907,BUKIT PANJANG,PAP,415000,487971
2015,6,1.379024909,103.771215066,670236.0,WEST REGION,BUKIT PANJANG,BANGKIT,236,BT PANJANG RING RD,4 ROOM,SIMPLIFIED,10,12,84,1988,72,Bukit Panjang MRT Station,1092.594828233,13862.739989177,BUKIT PANJANG,PAP,318000,373915
2015,6,1.374959633,103.771466478,670227.0,WEST REGION,BUKIT PANJANG,BANGKIT,227,PENDING RD,3 ROOM,MODEL A,10,12,73,1989,73,Cashew MRT Station,967.033331313,13503.106826877,BUKIT PANJANG,PAP,310000,364509
2015,6,1.375236556,103.772368431,670226.0,WEST REGION,BUKIT PANJANG,BANGKIT,226,PENDING RD,4 ROOM,MODEL A,10,12,104,1987,71,Cashew MRT Station,1066.770851672,13460.459861643,BUKIT PANJANG,PAP,355000,417421
2015,6,1.374959633,103.771466478,670227.0,WEST REGION,BUKIT PANJANG,BANGKIT,227,PENDING RD,3 ROOM,MODEL A,7,9,73,1989,73,Cashew MRT Station,967.033331313,13503.106826877,BUKIT PANJANG,PAP,290000,340992
2015,6,1.374165048,103.772712313,670219.0,WEST REGION,BUKIT PANJANG,BANGKIT,219,PETIR RD,3 ROOM,MODEL A,7,9,73,1988,72,Cashew MRT Station,1038.748383597,13345.79910698,BUKIT PANJANG,PAP,322000,378619
2015,6,1.372191714,103.774847993,670202.0,WEST REGION,BUKIT PANJANG,BANGKIT,202,PETIR RD,4 ROOM,MODEL A,7,9,104,1988,72,Cashew MRT Station,1187.797282979,13025.277149016,BUKIT PANJANG,PAP,305000,358629
2015,6,1.373733827,103.774113802,670206.0,WEST REGION,BUKIT PANJANG,BANGKIT,206,PETIR RD,3 ROOM,MODEL A,10,12,73,1989,73,Cashew MRT Station,1160.573629295,13207.853242453,BUKIT PANJANG,PAP,310000,364509
2015,6,1.373091688,103.775565919,670203.0,WEST REGION,BUKIT PANJANG,BANGKIT,203,PETIR RD,4 ROOM,MODEL A,4,6,104,1988,72,Cashew MRT Station,1290.172054157,13049.038538364,BUKIT PANJANG,PAP,350000,411542
2015,6,1.37184316,103.775222402,670201.0,WEST REGION,BUKIT PANJANG,BANGKIT,201,PETIR RD,5 ROOM,IMPROVED,13,15,129,1988,72,Cashew MRT Station,1220.803965236,12968.878502817,BUKIT PANJANG,PAP,510000,599675
2015,6,1.384528397,103.772431736,670450.0,WEST REGION,BUKIT PANJANG,FAJAR,450,BT PANJANG RING RD,5 ROOM,IMPROVED,7,9,120,1997,81,Bukit Panjang MRT Station,1390.540284439,14250.38646005,BUKIT PANJANG,PAP,420000,493850
2015,6,1.384650007,103.769517266,670420.0,WEST REGION,BUKIT PANJANG,FAJAR,420,FAJAR RD,4 ROOM,MODEL A,10,12,104,1989,73,Bukit Panjang MRT Station,1122.769281226,14462.869592166,BUKIT PANJANG,PAP,365000,429180
2015,6,1.382776617,103.770296651,670438.0,WEST REGION,BUKIT PANJANG,FAJAR,438,FAJAR RD,5 ROOM,IMPROVED,1,3,121,1989,73,Bukit Panjang MRT Station,1091.344087545,14247.438246955,BUKIT PANJANG,PAP,390000,458575
2015,6,1.382259136,103.770268856,670436.0,WEST REGION,BUKIT PANJANG,FAJAR,436,FAJAR RD,4 ROOM,MODEL A,7,9,104,1989,73,Bukit Panjang MRT Station,1065.59626149,14205.13875708,BUKIT PANJANG,PAP,342000,402135
2015,6,1.382897623,103.76827512,670412.0,WEST REGION,BUKIT PANJANG,FAJAR,412,SAUJANA RD,4 ROOM,MODEL A,4,6,104,1988,72,Bukit Panjang MRT Station,899.421649579,14401.102467148,BUKIT PANJANG,PAP,320000,376267
2015,6,1.386982434,103.773788456,670467.0,WEST REGION,BUKIT PANJANG,FAJAR,467,SEGAR RD,5 ROOM,PREMIUM APARTMENT,10,12,110,2002,86,Bukit Panjang MRT Station,1660.000479559,14374.007060349,HOLLAND-BUKIT TIMAH,PAP,370000,435059
2015,6,1.374049157,103.768885136,670135.0,WEST REGION,BUKIT PANJANG,JELEBU,135,CASHEW RD,EXECUTIVE,MAISONETTE,10,12,146,1988,72,Cashew MRT Station,681.1467649,13619.246277479,HOLLAND-BUKIT TIMAH,PAP,650000,764292
2015,6,1.378670708,103.768538441,670103.0,WEST REGION,BUKIT PANJANG,JELEBU,103,GANGSA RD,3 ROOM,SIMPLIFIED,1,3,64,1988,72,Bukit Panjang MRT Station,793.792413957,14026.5433061,BUKIT PANJANG,PAP,280000,329234
2015,6,1.375224695,103.765922512,670152.0,WEST REGION,BUKIT PANJANG,JELEBU,152,GANGSA RD,5 ROOM,IMPROVED,19,21,121,1998,82,Cashew MRT Station,620.487547787,13938.252850227,HOLLAND-BUKIT TIMAH,PAP,580000,681984
2015,6,1.374972167,103.765518982,670153.0,WEST REGION,BUKIT PANJANG,JELEBU,153,GANGSA RD,5 ROOM,IMPROVED,13,15,121,1998,82,Cashew MRT Station,582.727859752,13948.534108898,HOLLAND-BUKIT TIMAH,PAP,545000,640830
2015,6,1.378562756,103.766097786,670170.0,WEST REGION,BUKIT PANJANG,JELEBU,170,GANGSA RD,4 ROOM,MODEL A,16,18,101,1997,81,Bukit Panjang MRT Station,522.180003752,14197.492553668,HOLLAND-BUKIT TIMAH,PAP,476000,559697
2015,6,1.377596852,103.767227214,670108.0,WEST REGION,BUKIT PANJANG,JELEBU,108,GANGSA RD,4 ROOM,MODEL A,1,3,103,1986,70,Bukit Panjang MRT Station,657.496683315,14034.071808227,BUKIT PANJANG,PAP,380000,446817
2015,6,1.379963836,103.763048292,670183.0,WEST REGION,BUKIT PANJANG,JELEBU,183,JELEBU RD,4 ROOM,PREMIUM APARTMENT,1,3,91,2003,87,Bukit Panjang MRT Station,236.11669373,14540.222499203,HOLLAND-BUKIT TIMAH,PAP,430000,505609
2015,6,1.379257887,103.762997101,670181.0,WEST REGION,BUKIT PANJANG,JELEBU,181,JELEBU RD,EXECUTIVE,PREMIUM APARTMENT,13,15,125,2003,87,Bukit Panjang MRT Station,190.941339246,14486.622963019,HOLLAND-BUKIT TIMAH,PAP,675000,793688
2015,6,1.379710958,103.762440085,670184.0,WEST REGION,BUKIT PANJANG,JELEBU,184,JELEBU RD,5 ROOM,PREMIUM APARTMENT,13,15,110,2003,87,Bukit Panjang MRT Station,167.367415741,14565.487314436,HOLLAND-BUKIT TIMAH,PAP,560000,658467
2015,6,1.379355256,103.762296482,670185.0,WEST REGION,BUKIT PANJANG,JELEBU,185,JELEBU RD,4 ROOM,PREMIUM APARTMENT,7,9,94,2003,87,Bukit Panjang MRT Station,128.751827633,14547.51227742,HOLLAND-BUKIT TIMAH,PAP,500000,587917
2015,6,1.380387125,103.765354601,670177.0,WEST REGION,BUKIT PANJANG,JELEBU,177,LOMPANG RD,4 ROOM,MODEL A,13,15,90,2001,85,Bukit Panjang MRT Station,481.286115532,14403.057290347,HOLLAND-BUKIT TIMAH,PAP,495088,582141
2015,6,1.379796041,103.765989537,670175.0,WEST REGION,BUKIT PANJANG,JELEBU,175,LOMPANG RD,5 ROOM,IMPROVED,16,18,121,1997,81,Bukit Panjang MRT Station,526.63709777,14307.269501889,HOLLAND-BUKIT TIMAH,PAP,628000,738424
2015,6,1.37717209,103.768616764,670116.0,WEST REGION,BUKIT PANJANG,JELEBU,116,PENDING RD,4 ROOM,MODEL A,10,12,103,1987,71,Bukit Panjang MRT Station,818.126273547,13896.219842992,BUKIT PANJANG,PAP,365000,429180
2015,6,1.376804203,103.768463737,670118.0,WEST REGION,BUKIT PANJANG,JELEBU,118,PENDING RD,3 ROOM,MODEL A,10,12,73,1988,72,Bukit Panjang MRT Station,810.491812432,13877.071668014,BUKIT PANJANG,PAP,308000,362157
2015,6,1.377301281,103.767979336,670117.0,WEST REGION,BUKIT PANJANG,JELEBU,117,PENDING RD,3 ROOM,SIMPLIFIED,1,3,64,1988,72,Bukit Panjang MRT Station,745.76467584,13953.967211656,BUKIT PANJANG,PAP,282000,331585
2015,6,1.377054602,103.769444069,670120.0,WEST REGION,BUKIT PANJANG,JELEBU,120,PENDING RD,5 ROOM,IMPROVED,4,6,120,1988,72,Bukit Panjang MRT Station,910.977593643,13825.649766706,BUKIT PANJANG,PAP,430000,505609
2015,6,1.377206233,103.770506987,670125.0,WEST REGION,BUKIT PANJANG,JELEBU,125,PENDING RD,3 ROOM,MODEL A,4,6,73,1987,71,Bukit Panjang MRT Station,1024.700245033,13760.683115685,BUKIT PANJANG,PAP,290000,340992
2015,6,1.375348223,103.769657773,670139.0,WEST REGION,BUKIT PANJANG,JELEBU,139,PETIR RD,3 ROOM,MODEL A,4,6,73,1988,72,Cashew MRT Station,843.54390947,13668.462800965,HOLLAND-BUKIT TIMAH,PAP,300000,352750
2015,6,1.382941791,103.763248348,670539.0,WEST REGION,BUKIT PANJANG,SAUJANA,539,BT PANJANG RING RD,4 ROOM,MODEL A,7,9,100,1999,83,Bukit Panjang MRT Station,520.821139861,14769.922982947,HOLLAND-BUKIT TIMAH,PAP,385000,452696
2015,6,1.384732239,103.766932853,670504.0,WEST REGION,BUKIT PANJANG,SAUJANA,504,JELAPANG RD,5 ROOM,IMPROVED,16,18,123,1998,82,Bukit Panjang MRT Station,914.495957658,14652.554370144,HOLLAND-BUKIT TIMAH,PAP,492000,578510
2015,6,1.386627039,103.769021618,670509.0,WEST REGION,BUKIT PANJANG,SAUJANA,509,JELAPANG RD,4 ROOM,MODEL A2,7,9,90,1998,82,Bukit Panjang MRT Station,1226.281928716,14667.780410777,HOLLAND-BUKIT TIMAH,PAP,320000,376267
2015,6,1.383870537,103.763690774,670538.0,WEST REGION,BUKIT PANJANG,SAUJANA,538,JELAPANG RD,5 ROOM,IMPROVED,10,12,120,1999,83,Bukit Panjang MRT Station,634.626001159,14814.465217754,HOLLAND-BUKIT TIMAH,PAP,545000,640830
2015,6,1.386345394,103.768831827,670508.0,WEST REGION,BUKIT PANJANG,SAUJANA,508,JELAPANG RD,4 ROOM,MODEL A2,10,12,92,1998,82,Bukit Panjang MRT Station,1189.193094862,14656.68153999,HOLLAND-BUKIT TIMAH,PAP,340000,399784
2015,6,1.387588972,103.768982944,670510.0,WEST REGION,BUKIT PANJANG,SAUJANA,510,JELAPANG RD,4 ROOM,MODEL A2,13,15,90,1998,82,Bukit Panjang MRT Station,1302.435595037,14753.694264608,HOLLAND-BUKIT TIMAH,PAP,336000,395080
2015,6,1.383870537,103.763690774,670538.0,WEST REGION,BUKIT PANJANG,SAUJANA,538,JELAPANG RD,4 ROOM,MODEL A,1,3,100,1999,83,Bukit Panjang MRT Station,634.626001159,14814.465217754,HOLLAND-BUKIT TIMAH,PAP,393000,462103
2015,6,1.386627039,103.769021618,670509.0,WEST REGION,BUKIT PANJANG,SAUJANA,509,JELAPANG RD,4 ROOM,MODEL A2,10,12,92,1998,82,Bukit Panjang MRT Station,1226.281928716,14667.780410777,HOLLAND-BUKIT TIMAH,PAP,332000,390377
2015,6,1.386210492,103.765112607,670527.0,WEST REGION,BUKIT PANJANG,SAUJANA,527,JELAPANG RD,4 ROOM,MODEL A,1,3,103,1998,82,Bukit Panjang MRT Station,936.000571647,14907.935558777,HOLLAND-BUKIT TIMAH,PAP,360000,423300
2015,6,1.387587532,103.767385365,670514.0,WEST REGION,BUKIT PANJANG,SAUJANA,514,JELAPANG RD,5 ROOM,IMPROVED,7,9,122,1998,82,Bukit Panjang MRT Station,1194.903689884,14864.621262852,HOLLAND-BUKIT TIMAH,PAP,433888,510180
2015,6,1.387033455,103.768120654,670506.0,WEST REGION,BUKIT PANJANG,SAUJANA,506,JELAPANG RD,4 ROOM,MODEL A,13,15,101,1998,82,Bukit Panjang MRT Station,1193.958938345,14765.566949446,HOLLAND-BUKIT TIMAH,PAP,340000,399784
2015,6,1.387846928,103.764249297,670654.0,WEST REGION,BUKIT PANJANG,SAUJANA,654,SENJA RD,EXECUTIVE,PREMIUM APARTMENT,16,18,130,2001,85,Bukit Panjang MRT Station,1069.051108776,15108.33228927,HOLLAND-BUKIT TIMAH,PAP,558000,656116
2015,6,1.382857341,103.762010136,670609.0,WEST REGION,BUKIT PANJANG,SENJA,609,BT PANJANG RING RD,5 ROOM,IMPROVED,4,6,110,2001,85,Bukit Panjang MRT Station,474.214456332,14854.762955673,HOLLAND-BUKIT TIMAH,PAP,447000,525598
2015,6,1.385147268,103.762438316,670615.0,WEST REGION,BUKIT PANJANG,SENJA,615,BT PANJANG RING RD,4 ROOM,MODEL A,4,6,90,2002,86,Bukit Panjang MRT Station,731.708016143,15012.493110646,HOLLAND-BUKIT TIMAH,PAP,340000,399784
2015,6,1.386528024,103.759278981,670629.0,WEST REGION,BUKIT PANJANG,SENJA,629,SENJA RD,5 ROOM,PREMIUM APARTMENT,10,12,110,2004,88,Bukit Panjang MRT Station,906.745963524,15359.850113972,HOLLAND-BUKIT TIMAH,PAP,492000,578510
2015,6,1.386528024,103.759278981,670629.0,WEST REGION,BUKIT PANJANG,SENJA,629,SENJA RD,4 ROOM,PREMIUM APARTMENT,10,12,93,2004,88,Bukit Panjang MRT Station,906.745963524,15359.850113972,HOLLAND-BUKIT TIMAH,PAP,435000,511488
2015,6,1.385266156,103.761287937,670618.0,WEST REGION,BUKIT PANJANG,SENJA,618,SENJA RD,4 ROOM,MODEL A2,1,3,90,2002,86,Bukit Panjang MRT Station,735.893758046,15106.973571157,HOLLAND-BUKIT TIMAH,PAP,370000,435059
2015,6,1.38191601,103.762499854,670601.0,WEST REGION,BUKIT PANJANG,SENJA,601,SENJA RD,4 ROOM,MODEL A2,13,15,91,1999,83,Bukit Panjang MRT Station,385.086452968,14740.965635959,HOLLAND-BUKIT TIMAH,PAP,418000,491499
2015,6,1.385634061,103.760361051,670625.0,WEST REGION,BUKIT PANJANG,SENJA,625,SENJA RD,5 ROOM,PREMIUM APARTMENT,7,9,110,2004,88,Bukit Panjang MRT Station,785.115618087,15205.907482747,HOLLAND-BUKIT TIMAH,PAP,470000,552642
2015,6,1.385535022,103.759378314,670627.0,WEST REGION,BUKIT PANJANG,SENJA,627,SENJA RD,4 ROOM,PREMIUM APARTMENT,28,30,93,2004,88,Bukit Panjang MRT Station,798.069005716,15270.785058998,HOLLAND-BUKIT TIMAH,PAP,435000,511488
2015,6,1.385535022,103.759378314,670627.0,WEST REGION,BUKIT PANJANG,SENJA,627,SENJA RD,5 ROOM,PREMIUM APARTMENT,22,24,110,2004,88,Bukit Panjang MRT Station,798.069005716,15270.785058998,HOLLAND-BUKIT TIMAH,PAP,500000,587917
2015,6,1.339087026,103.77256935,590014.0,CENTRAL REGION,BUKIT TIMAH,ANAK BUKIT,14,TOH YI DR,4 ROOM,MODEL A,13,15,104,1988,72,Beauty World MRT Station,429.948230764,10734.744580085,HOLLAND-BUKIT TIMAH,PAP,620888,730061
2015,6,1.33874588,103.772438576,590013.0,CENTRAL REGION,BUKIT TIMAH,ANAK BUKIT,13,TOH YI DR,5 ROOM,IMPROVED,4,6,128,1988,72,Beauty World MRT Station,466.535984164,10724.902603704,HOLLAND-BUKIT TIMAH,PAP,770000,905392
2015,6,1.314190899,103.782719705,278859.0,CENTRAL REGION,BUKIT TIMAH,ULU PANDAN,11,HOLLAND DR,3 ROOM,IMPROVED,4,6,65,1975,59,Dover MRT Station,548.851993195,8375.4564258,HOLLAND-BUKIT TIMAH,PAP,385000,452696
2015,6,1.382525506,103.747937129,680210.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,210,CHOA CHU KANG CTRL,4 ROOM,MODEL A,10,12,113,1990,74,Choa Chu Kang MRT Station,505.939783563,15919.619692095,CHUA CHU KANG,PAP,408000,479740
2015,6,1.383356942,103.746605997,680217.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,217,CHOA CHU KANG CTRL,4 ROOM,MODEL A,10,12,103,1990,74,Choa Chu Kang MRT Station,333.300503269,16090.25642151,CHUA CHU KANG,PAP,363000,426828
2015,6,1.380305595,103.747293952,680233.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,233,CHOA CHU KANG CTRL,4 ROOM,MODEL A,10,12,113,1990,74,Choa Chu Kang MRT Station,646.975783186,15803.285625634,CHUA CHU KANG,PAP,380000,446817
2015,6,1.381090653,103.744889594,680225.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,225,CHOA CHU KANG CTRL,4 ROOM,MODEL A,4,6,104,1993,77,Choa Chu Kang MRT Station,475.947727107,16058.808158861,CHUA CHU KANG,PAP,375000,440938
2015,6,1.382760163,103.746717703,680214.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,214,CHOA CHU KANG CTRL,EXECUTIVE,APARTMENT,4,6,142,1990,74,Choa Chu Kang MRT Station,388.665118432,16035.792902716,CHUA CHU KANG,PAP,565000,664346
2015,6,1.38115995,103.745292702,680226.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,226,CHOA CHU KANG CTRL,4 ROOM,MODEL A,7,9,104,1993,77,Choa Chu Kang MRT Station,475.959801439,16030.94092149,CHUA CHU KANG,PAP,375000,440938
2015,6,1.382525506,103.747937129,680210.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,210,CHOA CHU KANG CTRL,4 ROOM,MODEL A,4,6,112,1990,74,Choa Chu Kang MRT Station,505.939783563,15919.619692095,CHUA CHU KANG,PAP,390000,458575
2015,6,1.382172954,103.747211973,680213.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,213,CHOA CHU KANG CTRL,4 ROOM,MODEL A,4,6,104,1989,73,Choa Chu Kang MRT Station,473.722492111,15951.206395001,CHUA CHU KANG,PAP,365000,429180
2015,6,1.383504884,103.743079425,680351.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG CENTRAL,351,CHOA CHU KANG CTRL,EXECUTIVE,APARTMENT,7,9,143,1993,77,Choa Chu Kang MRT Station,250.748270808,16387.779939508,CHUA CHU KANG,PAP,628000,738424
2015,6,1.392848536,103.748557166,680763.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG NORTH,763,CHOA CHU KANG NTH 5,4 ROOM,MODEL A,7,9,106,1996,80,Yew Tee MRT Station,527.13941637,16681.657224981,MARSILING-YEW TEE,PAP,360000,423300
2015,6,1.390768865,103.742553977,680518.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG NORTH,518,CHOA CHU KANG ST 51,4 ROOM,MODEL A,7,9,104,1995,79,Choa Chu Kang MRT Station,631.004224888,16984.36869247,MARSILING-YEW TEE,PAP,355000,417421
2015,6,1.394010699,103.742692607,680550.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG NORTH,550,CHOA CHU KANG ST 52,5 ROOM,IMPROVED,7,9,123,1994,78,Yew Tee MRT Station,650.684601208,17226.93310751,MARSILING-YEW TEE,PAP,440000,517367
2015,6,1.390363253,103.746124352,680705.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG NORTH,705,CHOA CHU KANG ST 53,4 ROOM,MODEL A,4,6,109,1995,79,Choa Chu Kang MRT Station,586.314345699,16671.59918901,MARSILING-YEW TEE,PAP,320000,376267
2015,6,1.390363253,103.746124352,680705.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG NORTH,705,CHOA CHU KANG ST 53,4 ROOM,MODEL A,1,3,114,1995,79,Choa Chu Kang MRT Station,586.314345699,16671.59918901,MARSILING-YEW TEE,PAP,320000,376267
2015,6,1.393814035,103.749398691,680767.0,WEST REGION,CHOA CHU KANG,CHOA CHU KANG NORTH,767,CHOA CHU KANG ST 54,4 ROOM,MODEL A,7,9,106,1996,80,Yew Tee MRT Station,461.010789043,16695.797016436,MARSILING-YEW TEE,PAP,380000,446817
2015,6,1.379004596,103.745926026,680248.0,WEST REGION,CHOA CHU KANG,KEAT HONG,248,CHOA CHU KANG AVE 2,4 ROOM,MODEL A,1,3,104,1993,77,Choa Chu Kang MRT Station,724.088098517,15818.22639805,CHUA CHU KANG,PAP,332000,390377
2015,6,1.378521591,103.741685629,680287.0,WEST REGION,CHOA CHU KANG,KEAT HONG,287,CHOA CHU KANG AVE 2,EXECUTIVE,MAISONETTE,1,3,146,1990,74,Choa Chu Kang MRT Station,813.386424961,16136.176661091,CHUA CHU KANG,PAP,545000,640830
2015,6,1.377807754,103.743067185,683297.0,WEST REGION,CHOA CHU KANG,KEAT HONG,297C,CHOA CHU KANG AVE 2,5 ROOM,PREMIUM APARTMENT,16,18,123,1999,83,Choa Chu Kang MRT Station,847.941430321,15968.326477217,CHUA CHU KANG,PAP,430000,505609
2015,6,1.378035394,103.745020693,680252.0,WEST REGION,CHOA CHU KANG,KEAT HONG,252,CHOA CHU KANG AVE 2,5 ROOM,IMPROVED,10,12,123,1994,78,Choa Chu Kang MRT Station,813.489375306,15821.685065568,CHUA CHU KANG,PAP,429000,504433
2015,6,1.38032443,103.742599781,680281.0,WEST REGION,CHOA CHU KANG,KEAT HONG,281,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,13,15,106,1992,76,Choa Chu Kang MRT Station,590.989989531,16191.207589348,CHUA CHU KANG,PAP,347000,408014
2015,6,1.38032443,103.742599781,680281.0,WEST REGION,CHOA CHU KANG,KEAT HONG,281,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,1,3,104,1992,76,Choa Chu Kang MRT Station,590.989989531,16191.207589348,CHUA CHU KANG,PAP,310000,364509
2015,6,1.378170458,103.740252438,680293.0,WEST REGION,CHOA CHU KANG,KEAT HONG,293,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,10,12,104,1993,77,Choa Chu Kang MRT Station,917.93858938,16231.895111514,CHUA CHU KANG,PAP,380000,446817
2015,6,1.37932567,103.740718373,680289.0,WEST REGION,CHOA CHU KANG,KEAT HONG,289,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,10,12,104,1993,77,Choa Chu Kang MRT Station,781.600253045,16275.754159085,CHUA CHU KANG,PAP,355000,417421
2015,6,1.379085441,103.737542449,680472.0,WEST REGION,CHOA CHU KANG,PENG SIANG,472,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,13,15,101,1999,83,Choa Chu Kang MRT Station,1029.230095446,16527.53518339,CHUA CHU KANG,PAP,362000,425652
2015,6,1.379618211,103.738115482,680473.0,WEST REGION,CHOA CHU KANG,PENG SIANG,473,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,13,15,100,1999,83,Choa Chu Kang MRT Station,942.413949088,16516.779697425,CHUA CHU KANG,PAP,365000,429180
2015,6,1.378592826,103.737126374,680471.0,WEST REGION,CHOA CHU KANG,PENG SIANG,471,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,4,6,100,1999,83,Choa Chu Kang MRT Station,1100.191787299,16528.143832416,CHUA CHU KANG,PAP,330000,388025
2015,6,1.380129649,103.738888789,680404.0,WEST REGION,CHOA CHU KANG,PENG SIANG,404,CHOA CHU KANG AVE 3,4 ROOM,MODEL A,4,6,104,1993,77,Choa Chu Kang MRT Station,840.881311991,16488.021256775,CHUA CHU KANG,PAP,330000,388025
2015,6,1.380052093,103.735651375,680451.0,WEST REGION,CHOA CHU KANG,PENG SIANG,451,CHOA CHU KANG AVE 4,4 ROOM,PREMIUM APARTMENT,16,18,104,2000,84,Choa Chu Kang MRT Station,1134.232857036,16757.53973649,CHUA CHU KANG,PAP,330000,388025
2015,6,1.381286516,103.737535307,680443.0,WEST REGION,CHOA CHU KANG,PENG SIANG,443,CHOA CHU KANG AVE 4,4 ROOM,MODEL A2,10,12,91,1997,81,Choa Chu Kang MRT Station,884.230961026,16685.633483348,CHUA CHU KANG,PAP,338000,397432
2015,6,1.381778969,103.740747502,680421.0,WEST REGION,CHOA CHU KANG,PENG SIANG,421,CHOA CHU KANG AVE 4,5 ROOM,MODEL A,7,9,132,1992,76,Choa Chu Kang MRT Station,565.386102997,16452.130663494,CHUA CHU KANG,PAP,475000,558521
2015,6,1.380884186,103.73976353,680427.0,WEST REGION,CHOA CHU KANG,PENG SIANG,427,CHOA CHU KANG AVE 4,4 ROOM,MODEL A,10,12,104,1992,76,Choa Chu Kang MRT Station,712.864310186,16468.991050945,CHUA CHU KANG,PAP,364000,428004
2015,6,1.384446824,103.741089522,680434.0,WEST REGION,CHOA CHU KANG,PENG SIANG,434,CHOA CHU KANG AVE 4,4 ROOM,MODEL A,4,6,106,1993,77,Choa Chu Kang MRT Station,378.958953107,16621.327103354,CHUA CHU KANG,PAP,380000,446817
2015,6,1.381471275,103.741375947,680420.0,WEST REGION,CHOA CHU KANG,PENG SIANG,420,CHOA CHU KANG AVE 4,EXECUTIVE,APARTMENT,13,15,143,1993,77,Choa Chu Kang MRT Station,544.313541663,16377.25430362,CHUA CHU KANG,PAP,578000,679632
