SORA Value Date,Month,Day,Date,SORA Publication Date,Compound SORA - 1 month
2015,Apr,1,1-Apr-2015,2-Apr-15,0.2507
2015,Apr,2,2-Apr-2015,6-Apr-15,0.2456
2015,Apr,6,6-Apr-2015,7-Apr-15,0.2549
2015,Apr,7,7-Apr-2015,8-Apr-15,0.2657
2015,Apr,8,8-Apr-2015,9-Apr-15,0.2731
2015,Apr,9,9-Apr-2015,10-Apr-15,0.2771
2015,Apr,10,10-Apr-2015,13-Apr-15,0.2847
2015,Apr,13,13-Apr-2015,14-Apr-15,0.2882
2015,Apr,14,14-Apr-2015,15-Apr-15,0.2892
2015,Apr,15,15-Apr-2015,16-Apr-15,0.2898
2015,Apr,16,16-Apr-2015,17-Apr-15,0.2876
2015,Apr,17,17-Apr-2015,20-Apr-15,0.2632
2015,Apr,20,20-Apr-2015,21-Apr-15,0.2468
2015,Apr,21,21-Apr-2015,22-Apr-15,0.2335
2015,Apr,22,22-Apr-2015,23-Apr-15,0.2209
2015,Apr,23,23-Apr-2015,24-Apr-15,0.2098
2015,Apr,24,24-Apr-2015,27-Apr-15,0.2206
2015,Apr,27,27-Apr-2015,28-Apr-15,0.2224
2015,Apr,28,28-Apr-2015,29-Apr-15,0.2284
2015,Apr,29,29-Apr-2015,30-Apr-15,0.2318
2015,Apr,30,30-Apr-2015,4-May-15,0.2306
2015,May,4,4-May-2015,5-May-15,0.2386
2015,May,5,5-May-2015,6-May-15,0.2469
2015,May,6,6-May-2015,7-May-15,0.2521
2015,May,7,7-May-2015,8-May-15,0.2528
2015,May,8,8-May-2015,11-May-15,0.2451
2015,May,11,11-May-2015,12-May-15,0.2411
2015,May,12,12-May-2015,13-May-15,0.2357
2015,May,13,13-May-2015,14-May-15,0.2299
2015,May,14,14-May-2015,15-May-15,0.2267
2015,May,15,15-May-2015,18-May-15,0.2257
2015,May,18,18-May-2015,19-May-15,0.2256
2015,May,19,19-May-2015,20-May-15,0.2259
2015,May,20,20-May-2015,21-May-15,0.2258
2015,May,21,21-May-2015,22-May-15,0.2233
2015,May,22,22-May-2015,25-May-15,0.2137
2015,May,25,25-May-2015,26-May-15,0.2101
2015,May,26,26-May-2015,27-May-15,0.2079
2015,May,27,27-May-2015,28-May-15,0.2105
2015,May,28,28-May-2015,29-May-15,0.2055
2015,May,29,29-May-2015,2-Jun-15,0.2255
2015,Jun,2,2-Jun-2015,3-Jun-15,0.2291
2015,Jun,3,3-Jun-2015,4-Jun-15,0.2328
2015,Jun,4,4-Jun-2015,5-Jun-15,0.224
2015,Jun,5,5-Jun-2015,8-Jun-15,0.1835
2015,Jun,8,8-Jun-2015,9-Jun-15,0.1787
2015,Jun,9,9-Jun-2015,10-Jun-15,0.1734
2015,Jun,10,10-Jun-2015,11-Jun-15,0.1676
2015,Jun,11,11-Jun-2015,12-Jun-15,0.166
2015,Jun,12,12-Jun-2015,15-Jun-15,0.1674
2015,Jun,15,15-Jun-2015,16-Jun-15,0.1676
2015,Jun,16,16-Jun-2015,17-Jun-15,0.1673
2015,Jun,17,17-Jun-2015,18-Jun-15,0.1675
2015,Jun,18,18-Jun-2015,19-Jun-15,0.1683
2015,Jun,19,19-Jun-2015,22-Jun-15,0.1757
2015,Jun,22,22-Jun-2015,23-Jun-15,0.1822
2015,Jun,23,23-Jun-2015,24-Jun-15,0.1861
2015,Jun,24,24-Jun-2015,25-Jun-15,0.1894
2015,Jun,25,25-Jun-2015,26-Jun-15,0.1895
2015,Jun,26,26-Jun-2015,29-Jun-15,0.2004
2015,Jun,29,29-Jun-2015,30-Jun-15,0.2199
2015,Jun,30,30-Jun-2015,1-Jul-15,0.2348
2015,Jul,1,1-Jul-2015,2-Jul-15,0.2411
2015,Jul,2,2-Jul-2015,3-Jul-15,0.2472
2015,Jul,3,3-Jul-2015,6-Jul-15,0.2511
2015,Jul,6,6-Jul-2015,7-Jul-15,0.2554
2015,Jul,7,7-Jul-2015,8-Jul-15,0.2567
2015,Jul,8,8-Jul-2015,9-Jul-15,0.2553
2015,Jul,9,9-Jul-2015,10-Jul-15,0.254
2015,Jul,10,10-Jul-2015,13-Jul-15,0.2526
2015,Jul,13,13-Jul-2015,14-Jul-15,0.2528
2015,Jul,14,14-Jul-2015,15-Jul-15,0.255
2015,Jul,15,15-Jul-2015,16-Jul-15,0.2597
2015,Jul,16,16-Jul-2015,20-Jul-15,0.2879
2015,Jul,20,20-Jul-2015,21-Jul-15,0.2915
2015,Jul,21,21-Jul-2015,22-Jul-15,0.2928
2015,Jul,22,22-Jul-2015,23-Jul-15,0.2859
2015,Jul,23,23-Jul-2015,24-Jul-15,0.2823
2015,Jul,24,24-Jul-2015,27-Jul-15,0.2769
2015,Jul,27,27-Jul-2015,28-Jul-15,0.2741
2015,Jul,28,28-Jul-2015,29-Jul-15,0.2698
2015,Jul,29,29-Jul-2015,30-Jul-15,0.2445
2015,Jul,30,30-Jul-2015,31-Jul-15,0.2445
2015,Jul,31,31-Jul-2015,3-Aug-15,0.1987
2015,Aug,3,3-Aug-2015,4-Aug-15,0.1952
2015,Aug,4,4-Aug-2015,5-Aug-15,0.1926
2015,Aug,5,5-Aug-2015,6-Aug-15,0.1896
2015,Aug,6,6-Aug-2015,11-Aug-15,0.1902
2015,Aug,11,11-Aug-2015,12-Aug-15,0.1933
2015,Aug,12,12-Aug-2015,13-Aug-15,0.1951
2015,Aug,13,13-Aug-2015,14-Aug-15,0.1969
2015,Aug,14,14-Aug-2015,17-Aug-15,0.1845
2015,Aug,17,17-Aug-2015,18-Aug-15,0.1773
2015,Aug,18,18-Aug-2015,19-Aug-15,0.1729
2015,Aug,19,19-Aug-2015,20-Aug-15,0.1677
2015,Aug,20,20-Aug-2015,21-Aug-15,0.1626
2015,Aug,21,21-Aug-2015,24-Aug-15,0.1742
2015,Aug,24,24-Aug-2015,25-Aug-15,0.1888
2015,Aug,25,25-Aug-2015,26-Aug-15,0.2217
2015,Aug,26,26-Aug-2015,27-Aug-15,0.24
2015,Aug,27,27-Aug-2015,28-Aug-15,0.2407
2015,Aug,28,28-Aug-2015,31-Aug-15,0.2367
2015,Aug,31,31-Aug-2015,1-Sep-15,0.245
2015,Sep,1,1-Sep-2015,2-Sep-15,0.2444
2015,Sep,2,2-Sep-2015,3-Sep-15,0.2422
2015,Sep,3,3-Sep-2015,4-Sep-15,0.2396
2015,Sep,4,4-Sep-2015,7-Sep-15,0.23
2015,Sep,7,7-Sep-2015,8-Sep-15,0.229
2015,Sep,8,8-Sep-2015,9-Sep-15,0.2323
2015,Sep,9,9-Sep-2015,10-Sep-15,0.2324
2015,Sep,10,10-Sep-2015,14-Sep-15,0.2562
2015,Sep,14,14-Sep-2015,15-Sep-15,0.2598
2015,Sep,15,15-Sep-2015,16-Sep-15,0.2632
2015,Sep,16,16-Sep-2015,17-Sep-15,0.2667
2015,Sep,17,17-Sep-2015,18-Sep-15,0.2713
2015,Sep,18,18-Sep-2015,21-Sep-15,0.2751
2015,Sep,21,21-Sep-2015,22-Sep-15,0.2703
2015,Sep,22,22-Sep-2015,23-Sep-15,0.2671
2015,Sep,23,23-Sep-2015,25-Sep-15,0.2444
2015,Sep,25,25-Sep-2015,28-Sep-15,0.1883
2015,Sep,28,28-Sep-2015,29-Sep-15,0.1884
2015,Sep,29,29-Sep-2015,30-Sep-15,0.1856
2015,Sep,30,30-Sep-2015,1-Oct-15,0.1763
2015,Oct,1,1-Oct-2015,2-Oct-15,0.1744
2015,Oct,2,2-Oct-2015,5-Oct-15,0.1967
2015,Oct,5,5-Oct-2015,6-Oct-15,0.2038
2015,Oct,6,6-Oct-2015,7-Oct-15,0.2111
2015,Oct,7,7-Oct-2015,8-Oct-15,0.2133
2015,Oct,8,8-Oct-2015,9-Oct-15,0.2084
2015,Oct,9,9-Oct-2015,12-Oct-15,0.1873
2015,Oct,12,12-Oct-2015,13-Oct-15,0.1785
2015,Oct,13,13-Oct-2015,14-Oct-15,0.1692
2015,Oct,14,14-Oct-2015,15-Oct-15,0.1635
2015,Oct,15,15-Oct-2015,16-Oct-15,0.1589
2015,Oct,16,16-Oct-2015,19-Oct-15,0.1594
2015,Oct,19,19-Oct-2015,20-Oct-15,0.1608
2015,Oct,20,20-Oct-2015,21-Oct-15,0.1582
2015,Oct,21,21-Oct-2015,22-Oct-15,0.1588
2015,Oct,22,22-Oct-2015,23-Oct-15,0.163
2015,Oct,23,23-Oct-2015,26-Oct-15,0.205
2015,Oct,26,26-Oct-2015,27-Oct-15,0.2116
2015,Oct,27,27-Oct-2015,28-Oct-15,0.2187
2015,Oct,28,28-Oct-2015,29-Oct-15,0.2349
2015,Oct,29,29-Oct-2015,30-Oct-15,0.2582
2015,Oct,30,30-Oct-2015,2-Nov-15,0.3349
2015,Nov,2,2-Nov-2015,3-Nov-15,0.3473
2015,Nov,3,3-Nov-2015,4-Nov-15,0.3459
2015,Nov,4,4-Nov-2015,5-Nov-15,0.3395
2015,Nov,5,5-Nov-2015,6-Nov-15,0.3384
2015,Nov,6,6-Nov-2015,9-Nov-15,0.3381
2015,Nov,9,9-Nov-2015,11-Nov-15,0.3498
2015,Nov,11,11-Nov-2015,12-Nov-15,0.3513
2015,Nov,12,12-Nov-2015,13-Nov-15,0.3568
2015,Nov,13,13-Nov-2015,16-Nov-15,0.4135
2015,Nov,16,16-Nov-2015,17-Nov-15,0.4267
2015,Nov,17,17-Nov-2015,18-Nov-15,0.4383
2015,Nov,18,18-Nov-2015,19-Nov-15,0.4463
2015,Nov,19,19-Nov-2015,20-Nov-15,0.4454
2015,Nov,20,20-Nov-2015,23-Nov-15,0.4565
2015,Nov,23,23-Nov-2015,24-Nov-15,0.4534
2015,Nov,24,24-Nov-2015,25-Nov-15,0.459
2015,Nov,25,25-Nov-2015,26-Nov-15,0.4534
2015,Nov,26,26-Nov-2015,27-Nov-15,0.454
2015,Nov,27,27-Nov-2015,30-Nov-15,0.4606
2015,Nov,30,30-Nov-2015,1-Dec-15,0.4307
2015,Dec,1,1-Dec-2015,2-Dec-15,0.4109
2015,Dec,2,2-Dec-2015,3-Dec-15,0.4016
2015,Dec,3,3-Dec-2015,4-Dec-15,0.4017
2015,Dec,4,4-Dec-2015,7-Dec-15,0.414
2015,Dec,7,7-Dec-2015,8-Dec-15,0.4163
2015,Dec,8,8-Dec-2015,9-Dec-15,0.4198
2015,Dec,9,9-Dec-2015,10-Dec-15,0.4196
2015,Dec,10,10-Dec-2015,11-Dec-15,0.4169
2015,Dec,11,11-Dec-2015,14-Dec-15,0.4112
2015,Dec,14,14-Dec-2015,15-Dec-15,0.3987
2015,Dec,15,15-Dec-2015,16-Dec-15,0.3875
2015,Dec,16,16-Dec-2015,17-Dec-15,0.3788
2015,Dec,17,17-Dec-2015,18-Dec-15,0.3709
2015,Dec,18,18-Dec-2015,21-Dec-15,0.3575
2015,Dec,21,21-Dec-2015,22-Dec-15,0.3521
2015,Dec,22,22-Dec-2015,23-Dec-15,0.3482
2015,Dec,23,23-Dec-2015,24-Dec-15,0.3412
2015,Dec,24,24-Dec-2015,28-Dec-15,0.2928
2015,Dec,28,28-Dec-2015,29-Dec-15,0.2796
2015,Dec,29,29-Dec-2015,30-Dec-15,0.2631
2015,Dec,30,30-Dec-2015,31-Dec-15,0.2633
2015,Dec,31,31-Dec-2015,4-Jan-16,0.2987
2016,Jan,4,4-Jan-2016,5-Jan-16,0.3025
2016,Jan,5,5-Jan-2016,6-Jan-16,0.2997
2016,Jan,6,6-Jan-2016,7-Jan-16,0.3056
2016,Jan,7,7-Jan-2016,8-Jan-16,0.3182
2016,Jan,8,8-Jan-2016,11-Jan-16,0.3627
2016,Jan,11,11-Jan-2016,12-Jan-16,0.3844
2016,Jan,12,12-Jan-2016,13-Jan-16,0.3969
2016,Jan,13,13-Jan-2016,14-Jan-16,0.4063
2016,Jan,14,14-Jan-2016,15-Jan-16,0.4041
2016,Jan,15,15-Jan-2016,18-Jan-16,0.3876
2016,Jan,18,18-Jan-2016,19-Jan-16,0.3923
2016,Jan,19,19-Jan-2016,20-Jan-16,0.3952
2016,Jan,20,20-Jan-2016,21-Jan-16,0.3975
2016,Jan,21,21-Jan-2016,22-Jan-16,0.3968
2016,Jan,22,22-Jan-2016,25-Jan-16,0.3913
2016,Jan,25,25-Jan-2016,26-Jan-16,0.3898
2016,Jan,26,26-Jan-2016,27-Jan-16,0.3887
2016,Jan,27,27-Jan-2016,28-Jan-16,0.3869
2016,Jan,28,28-Jan-2016,29-Jan-16,0.3834
2016,Jan,29,29-Jan-2016,1-Feb-16,0.3639
2016,Feb,1,1-Feb-2016,2-Feb-16,0.3459
2016,Feb,2,2-Feb-2016,3-Feb-16,0.3317
2016,Feb,3,3-Feb-2016,4-Feb-16,0.3162
2016,Feb,4,4-Feb-2016,5-Feb-16,0.3113
2016,Feb,5,5-Feb-2016,10-Feb-16,0.276
2016,Feb,10,10-Feb-2016,11-Feb-16,0.2594
2016,Feb,11,11-Feb-2016,12-Feb-16,0.2325
2016,Feb,12,12-Feb-2016,15-Feb-16,0.2052
2016,Feb,15,15-Feb-2016,16-Feb-16,0.2044
2016,Feb,16,16-Feb-2016,17-Feb-16,0.2064
2016,Feb,17,17-Feb-2016,18-Feb-16,0.2128
2016,Feb,18,18-Feb-2016,19-Feb-16,0.213
2016,Feb,19,19-Feb-2016,22-Feb-16,0.2186
2016,Feb,22,22-Feb-2016,23-Feb-16,0.2256
2016,Feb,23,23-Feb-2016,24-Feb-16,0.2306
2016,Feb,24,24-Feb-2016,25-Feb-16,0.2377
2016,Feb,25,25-Feb-2016,26-Feb-16,0.2438
2016,Feb,26,26-Feb-2016,29-Feb-16,0.2616
2016,Feb,29,29-Feb-2016,1-Mar-16,0.2769
2016,Mar,1,1-Mar-2016,2-Mar-16,0.2884
2016,Mar,2,2-Mar-2016,3-Mar-16,0.2939
2016,Mar,3,3-Mar-2016,4-Mar-16,0.3001
2016,Mar,4,4-Mar-2016,7-Mar-16,0.2983
2016,Mar,7,7-Mar-2016,8-Mar-16,0.2978
2016,Mar,8,8-Mar-2016,9-Mar-16,0.3
2016,Mar,9,9-Mar-2016,10-Mar-16,0.2996
2016,Mar,10,10-Mar-2016,11-Mar-16,0.3059
2016,Mar,11,11-Mar-2016,14-Mar-16,0.3222
2016,Mar,14,14-Mar-2016,15-Mar-16,0.3267
2016,Mar,15,15-Mar-2016,16-Mar-16,0.3319
2016,Mar,16,16-Mar-2016,17-Mar-16,0.3337
2016,Mar,17,17-Mar-2016,18-Mar-16,0.3276
2016,Mar,18,18-Mar-2016,21-Mar-16,0.3208
2016,Mar,21,21-Mar-2016,22-Mar-16,0.321
2016,Mar,22,22-Mar-2016,23-Mar-16,0.3171
2016,Mar,23,23-Mar-2016,24-Mar-16,0.3144
2016,Mar,24,24-Mar-2016,28-Mar-16,0.3037
2016,Mar,28,28-Mar-2016,29-Mar-16,0.3022
2016,Mar,29,29-Mar-2016,30-Mar-16,0.2977
2016,Mar,30,30-Mar-2016,31-Mar-16,0.2915
2016,Mar,31,31-Mar-2016,1-Apr-16,0.2794
2016,Apr,1,1-Apr-2016,4-Apr-16,0.2604
2016,Apr,4,4-Apr-2016,5-Apr-16,0.2607
2016,Apr,5,5-Apr-2016,6-Apr-16,0.2614
2016,Apr,6,6-Apr-2016,7-Apr-16,0.2593
2016,Apr,7,7-Apr-2016,8-Apr-16,0.2565
2016,Apr,8,8-Apr-2016,11-Apr-16,0.2432
2016,Apr,11,11-Apr-2016,12-Apr-16,0.2404
2016,Apr,12,12-Apr-2016,13-Apr-16,0.2347
2016,Apr,13,13-Apr-2016,14-Apr-16,0.2297
2016,Apr,14,14-Apr-2016,15-Apr-16,0.2305
2016,Apr,15,15-Apr-2016,18-Apr-16,0.2423
2016,Apr,18,18-Apr-2016,19-Apr-16,0.2433
2016,Apr,19,19-Apr-2016,20-Apr-16,0.2455
2016,Apr,20,20-Apr-2016,21-Apr-16,0.2494
2016,Apr,21,21-Apr-2016,22-Apr-16,0.2558
2016,Apr,22,22-Apr-2016,25-Apr-16,0.2967
2016,Apr,25,25-Apr-2016,26-Apr-16,0.3071
2016,Apr,26,26-Apr-2016,27-Apr-16,0.3197
2016,Apr,27,27-Apr-2016,28-Apr-16,0.3313
2016,Apr,28,28-Apr-2016,29-Apr-16,0.3322
2016,Apr,29,29-Apr-2016,3-May-16,0.3681
2016,May,3,3-May-2016,4-May-16,0.3766
2016,May,4,4-May-2016,5-May-16,0.3739
2016,May,5,5-May-2016,6-May-16,0.3687
2016,May,6,6-May-2016,9-May-16,0.3783
2016,May,9,9-May-2016,10-May-16,0.3816
2016,May,10,10-May-2016,11-May-16,0.3797
2016,May,11,11-May-2016,12-May-16,0.3747
2016,May,12,12-May-2016,13-May-16,0.374
2016,May,13,13-May-2016,16-May-16,0.3558
2016,May,16,16-May-2016,17-May-16,0.3461
2016,May,17,17-May-2016,18-May-16,0.3365
2016,May,18,18-May-2016,19-May-16,0.3318
2016,May,19,19-May-2016,20-May-16,0.3278
2016,May,20,20-May-2016,23-May-16,0.2922
2016,May,23,23-May-2016,24-May-16,0.2785
2016,May,24,24-May-2016,25-May-16,0.2635
2016,May,25,25-May-2016,26-May-16,0.2545
2016,May,26,26-May-2016,27-May-16,0.2409
2016,May,27,27-May-2016,30-May-16,0.2178
2016,May,30,30-May-2016,31-May-16,0.2223
2016,May,31,31-May-2016,1-Jun-16,0.2164
2016,Jun,1,1-Jun-2016,2-Jun-16,0.2108
2016,Jun,2,2-Jun-2016,3-Jun-16,0.2009
2016,Jun,3,3-Jun-2016,6-Jun-16,0.1846
2016,Jun,6,6-Jun-2016,7-Jun-16,0.1802
2016,Jun,7,7-Jun-2016,8-Jun-16,0.1724
2016,Jun,8,8-Jun-2016,9-Jun-16,0.1646
2016,Jun,9,9-Jun-2016,10-Jun-16,0.1571
2016,Jun,10,10-Jun-2016,13-Jun-16,0.1583
2016,Jun,13,13-Jun-2016,14-Jun-16,0.1582
2016,Jun,14,14-Jun-2016,15-Jun-16,0.1568
2016,Jun,15,15-Jun-2016,16-Jun-16,0.155
2016,Jun,16,16-Jun-2016,17-Jun-16,0.1549
2016,Jun,17,17-Jun-2016,20-Jun-16,0.1497
2016,Jun,20,20-Jun-2016,21-Jun-16,0.1474
2016,Jun,21,21-Jun-2016,22-Jun-16,0.1446
2016,Jun,22,22-Jun-2016,23-Jun-16,0.1411
2016,Jun,23,23-Jun-2016,24-Jun-16,0.1339
2016,Jun,24,24-Jun-2016,27-Jun-16,0.1157
2016,Jun,27,27-Jun-2016,28-Jun-16,0.111
2016,Jun,28,28-Jun-2016,29-Jun-16,0.1063
2016,Jun,29,29-Jun-2016,30-Jun-16,0.1049
2016,Jun,30,30-Jun-2016,1-Jul-16,0.1036
2016,Jul,1,1-Jul-2016,4-Jul-16,0.103
2016,Jul,4,4-Jul-2016,5-Jul-16,0.1037
2016,Jul,5,5-Jul-2016,7-Jul-16,0.1017
2016,Jul,7,7-Jul-2016,8-Jul-16,0.1026
2016,Jul,8,8-Jul-2016,11-Jul-16,0.1022
2016,Jul,11,11-Jul-2016,12-Jul-16,0.1003
2016,Jul,12,12-Jul-2016,13-Jul-16,0.0987
2016,Jul,13,13-Jul-2016,14-Jul-16,0.0975
2016,Jul,14,14-Jul-2016,15-Jul-16,0.0983
2016,Jul,15,15-Jul-2016,18-Jul-16,0.1039
2016,Jul,18,18-Jul-2016,19-Jul-16,0.1039
2016,Jul,19,19-Jul-2016,20-Jul-16,0.1032
2016,Jul,20,20-Jul-2016,21-Jul-16,0.1059
2016,Jul,21,21-Jul-2016,22-Jul-16,0.1201
2016,Jul,22,22-Jul-2016,25-Jul-16,0.1496
2016,Jul,25,25-Jul-2016,26-Jul-16,0.168
2016,Jul,26,26-Jul-2016,27-Jul-16,0.1912
2016,Jul,27,27-Jul-2016,28-Jul-16,0.2179
2016,Jul,28,28-Jul-2016,29-Jul-16,0.24
2016,Jul,29,29-Jul-2016,1-Aug-16,0.248
2016,Aug,1,1-Aug-2016,2-Aug-16,0.2495
2016,Aug,2,2-Aug-2016,3-Aug-16,0.2471
2016,Aug,3,3-Aug-2016,4-Aug-16,0.2431
2016,Aug,4,4-Aug-2016,5-Aug-16,0.2395
2016,Aug,5,5-Aug-2016,8-Aug-16,0.2311
2016,Aug,8,8-Aug-2016,10-Aug-16,0.2273
2016,Aug,10,10-Aug-2016,11-Aug-16,0.2255
2016,Aug,11,11-Aug-2016,12-Aug-16,0.2243
2016,Aug,12,12-Aug-2016,15-Aug-16,0.22
2016,Aug,15,15-Aug-2016,16-Aug-16,0.2178
2016,Aug,16,16-Aug-2016,17-Aug-16,0.2162
2016,Aug,17,17-Aug-2016,18-Aug-16,0.2163
2016,Aug,18,18-Aug-2016,19-Aug-16,0.2175
2016,Aug,19,19-Aug-2016,22-Aug-16,0.202
2016,Aug,22,22-Aug-2016,23-Aug-16,0.1926
2016,Aug,23,23-Aug-2016,24-Aug-16,0.1837
2016,Aug,24,24-Aug-2016,25-Aug-16,0.1737
2016,Aug,25,25-Aug-2016,26-Aug-16,0.156
2016,Aug,26,26-Aug-2016,29-Aug-16,0.0963
2016,Aug,29,29-Aug-2016,30-Aug-16,0.096
2016,Aug,30,30-Aug-2016,31-Aug-16,0.0886
2016,Aug,31,31-Aug-2016,1-Sep-16,0.0888
2016,Sep,1,1-Sep-2016,2-Sep-16,0.0855
2016,Sep,2,2-Sep-2016,5-Sep-16,0.0895
2016,Sep,5,5-Sep-2016,6-Sep-16,0.0918
2016,Sep,6,6-Sep-2016,7-Sep-16,0.0929
2016,Sep,7,7-Sep-2016,8-Sep-16,0.0934
2016,Sep,8,8-Sep-2016,9-Sep-16,0.0935
2016,Sep,9,9-Sep-2016,13-Sep-16,0.0949
2016,Sep,13,13-Sep-2016,14-Sep-16,0.0956
2016,Sep,14,14-Sep-2016,15-Sep-16,0.0972
2016,Sep,15,15-Sep-2016,16-Sep-16,0.0968
2016,Sep,16,16-Sep-2016,19-Sep-16,0.0919
2016,Sep,19,19-Sep-2016,20-Sep-16,0.091
2016,Sep,20,20-Sep-2016,21-Sep-16,0.0901
2016,Sep,21,21-Sep-2016,22-Sep-16,0.0891
2016,Sep,22,22-Sep-2016,23-Sep-16,0.0887
2016,Sep,23,23-Sep-2016,26-Sep-16,0.0873
2016,Sep,26,26-Sep-2016,27-Sep-16,0.0836
2016,Sep,27,27-Sep-2016,28-Sep-16,0.08
2016,Sep,28,28-Sep-2016,29-Sep-16,0.0783
2016,Sep,29,29-Sep-2016,30-Sep-16,0.0725
2016,Sep,30,30-Sep-2016,3-Oct-16,0.0643
2016,Oct,3,3-Oct-2016,4-Oct-16,0.0632
2016,Oct,4,4-Oct-2016,5-Oct-16,0.0618
2016,Oct,5,5-Oct-2016,6-Oct-16,0.0604
2016,Oct,6,6-Oct-2016,7-Oct-16,0.0609
2016,Oct,7,7-Oct-2016,10-Oct-16,0.0704
2016,Oct,10,10-Oct-2016,11-Oct-16,0.0722
2016,Oct,11,11-Oct-2016,12-Oct-16,0.0752
2016,Oct,12,12-Oct-2016,13-Oct-16,0.078
2016,Oct,13,13-Oct-2016,14-Oct-16,0.0779
2016,Oct,14,14-Oct-2016,17-Oct-16,0.0811
2016,Oct,17,17-Oct-2016,18-Oct-16,0.0805
2016,Oct,18,18-Oct-2016,19-Oct-16,0.0798
2016,Oct,19,19-Oct-2016,20-Oct-16,0.0798
2016,Oct,20,20-Oct-2016,21-Oct-16,0.0803
2016,Oct,21,21-Oct-2016,24-Oct-16,0.0916
2016,Oct,24,24-Oct-2016,25-Oct-16,0.0959
2016,Oct,25,25-Oct-2016,26-Oct-16,0.097
2016,Oct,26,26-Oct-2016,27-Oct-16,0.0968
2016,Oct,27,27-Oct-2016,28-Oct-16,0.0965
2016,Oct,28,28-Oct-2016,31-Oct-16,0.0925
2016,Oct,31,31-Oct-2016,1-Nov-16,0.0909
2016,Nov,1,1-Nov-2016,2-Nov-16,0.0892
2016,Nov,2,2-Nov-2016,3-Nov-16,0.0878
2016,Nov,3,3-Nov-2016,4-Nov-16,0.0875
2016,Nov,4,4-Nov-2016,7-Nov-16,0.0903
2016,Nov,7,7-Nov-2016,8-Nov-16,0.0882
2016,Nov,8,8-Nov-2016,9-Nov-16,0.0869
2016,Nov,9,9-Nov-2016,10-Nov-16,0.0857
2016,Nov,10,10-Nov-2016,11-Nov-16,0.0857
2016,Nov,11,11-Nov-2016,14-Nov-16,0.0808
2016,Nov,14,14-Nov-2016,15-Nov-16,0.0812
2016,Nov,15,15-Nov-2016,16-Nov-16,0.0809
2016,Nov,16,16-Nov-2016,17-Nov-16,0.0807
2016,Nov,17,17-Nov-2016,18-Nov-16,0.0814
2016,Nov,18,18-Nov-2016,21-Nov-16,0.0818
2016,Nov,21,21-Nov-2016,22-Nov-16,0.0801
2016,Nov,22,22-Nov-2016,23-Nov-16,0.0777
2016,Nov,23,23-Nov-2016,24-Nov-16,0.0749
2016,Nov,24,24-Nov-2016,25-Nov-16,0.0712
2016,Nov,25,25-Nov-2016,28-Nov-16,0.0956
2016,Nov,28,28-Nov-2016,29-Nov-16,0.0986
2016,Nov,29,29-Nov-2016,30-Nov-16,0.1034
2016,Nov,30,30-Nov-2016,1-Dec-16,0.1033
2016,Dec,1,1-Dec-2016,2-Dec-16,0.1024
2016,Dec,2,2-Dec-2016,5-Dec-16,0.1008
2016,Dec,5,5-Dec-2016,6-Dec-16,0.1014
2016,Dec,6,6-Dec-2016,7-Dec-16,0.1027
2016,Dec,7,7-Dec-2016,8-Dec-16,0.103
2016,Dec,8,8-Dec-2016,9-Dec-16,0.104
2016,Dec,9,9-Dec-2016,12-Dec-16,0.1088
2016,Dec,12,12-Dec-2016,13-Dec-16,0.1128
2016,Dec,13,13-Dec-2016,14-Dec-16,0.1244
2016,Dec,14,14-Dec-2016,15-Dec-16,0.1336
2016,Dec,15,15-Dec-2016,16-Dec-16,0.144
2016,Dec,16,16-Dec-2016,19-Dec-16,0.1629
2016,Dec,19,19-Dec-2016,20-Dec-16,0.1737
2016,Dec,20,20-Dec-2016,21-Dec-16,0.1818
2016,Dec,21,21-Dec-2016,22-Dec-16,0.1857
2016,Dec,22,22-Dec-2016,23-Dec-16,0.1865
2016,Dec,23,23-Dec-2016,27-Dec-16,0.1876
2016,Dec,27,27-Dec-2016,28-Dec-16,0.1862
2016,Dec,28,28-Dec-2016,29-Dec-16,0.1933
2016,Dec,29,29-Dec-2016,30-Dec-16,0.199
2016,Dec,30,30-Dec-2016,3-Jan-17,0.2467
2017,Jan,3,3-Jan-2017,4-Jan-17,0.2527
2017,Jan,4,4-Jan-2017,5-Jan-17,0.2551
2017,Jan,5,5-Jan-2017,6-Jan-17,0.2554
2017,Jan,6,6-Jan-2017,9-Jan-17,0.2569
2017,Jan,9,9-Jan-2017,10-Jan-17,0.2549
2017,Jan,10,10-Jan-2017,11-Jan-17,0.2521
2017,Jan,11,11-Jan-2017,12-Jan-17,0.2496
2017,Jan,12,12-Jan-2017,13-Jan-17,0.2462
2017,Jan,13,13-Jan-2017,16-Jan-17,0.2218
2017,Jan,16,16-Jan-2017,17-Jan-17,0.2174
2017,Jan,17,17-Jan-2017,18-Jan-17,0.2146
2017,Jan,18,18-Jan-2017,19-Jan-17,0.2108
2017,Jan,19,19-Jan-2017,20-Jan-17,0.202
2017,Jan,20,20-Jan-2017,23-Jan-17,0.1875
2017,Jan,23,23-Jan-2017,24-Jan-17,0.1834
2017,Jan,24,24-Jan-2017,25-Jan-17,0.1795
2017,Jan,25,25-Jan-2017,26-Jan-17,0.1751
2017,Jan,26,26-Jan-2017,27-Jan-17,0.1744
2017,Jan,27,27-Jan-2017,31-Jan-17,0.1911
2017,Jan,31,31-Jan-2017,1-Feb-17,0.1808
